Week,Site,Individual,Nail_Num,Species,Date,Phenology_Stage,Height,Perc_Green,Notes
2,RA18,7,F7,PHHO,4/8/2022,3,0.3,50,Maybe this is phlox and 1&2 aren't?
2,RA18,7,7,BOGR,4/8/2022,2,0.1,0.1,Tiny bits of green just emerging
2,RA18,8,8.1,HECO,4/8/2022,3,2.4,25,
2,RA18,8,8.2,POSE,4/8/2022,4,1.5,70,
2,RA18,8,F8,ALDE,4/8/2022,3,1.5,90,"Unknown sp., starting to show flowers, other nearby forbs of this sp. have yellow flowers as well (check picture, listed as 3)"
2,RA18,8,8,BOGR,4/8/2022,2,0.2,0.1,
2,RA18,9,9.1,sedge,4/8/2022,3,2.2,15,
2,RA18,9,9.2,POSE,4/8/2022,4,1.7,75,
2,RA18,9,9,BOGR,4/8/2022,2,0.2,0.1,
2,RA18,9,F9,ERHO,4/8/2022,4,0.2,85,"same sp. as 1&2 starting to flower (check picture, listed as 4)"
2,RA18,10,10.2,POSE,4/8/2022,5,1.8,85,
2,RA18,10,10.1,sedge,4/8/2022,3,1.4,15,
2,RA18,10,F10,LERE,4/8/2022,4,1.4,100,"Bitterroot, all green no flower, some nearby looking more yellow, succulents nearby"
2,RA18,10,10,BOGR,4/8/2022,2,0.2,0.1,
2,RA22,1,1.2,POSE,4/9/2022,4,1.1,80,
2,RA22,1,1.1,HECO,4/9/2022,3,0.5,10,"most growth old, about 2 leaves new"
2,RA22,1,F1,PHHO,4/9/2022,4,0.3,90,phlox?
2,RA22,1,1,BOGR,4/9/2022,2,0.1,0.1,some green POSE but tiny bit new growth
2,RA22,2,2.2,ACHY,4/9/2022,3,0.9,50,much more old green than new
2,RA22,2,F2,LERE,4/9/2022,4,0.8,95,"bitterroot, no buds just green"
2,RA22,2,2.1,HECO,4/9/2022,3,0.4,10,"most growth old, about 2 leaves new"
2,RA22,2,2,BOGR,4/9/2022,1,0,0,"close to 2, starting to seem purple"
2,RA22,3,3.2,POSE,4/9/2022,4,1.7,85,
2,RA22,3,3.1,HECO,4/9/2022,3,1.6,40,
2,RA22,3,F3,PHHO,4/9/2022,4,0.6,70,phlox
2,RA22,3,3,BOGR,4/9/2022,2,0.1,0.1,"tiny bit of green at base of purple, moved nail 8in due to initial placement being POSE"
2,RA22,4,4.2,POSE,4/9/2022,4,1.2,90,switched .1 and .2 nails (already reflected in notes from last week)
2,RA22,4,4.1,HECO,4/9/2022,3,1,30,switched .1 and .2 nails (already reflected in notes from last week)
2,RA22,4,F4,PHHO,4/9/2022,4,0.4,95,phlox. Brighter green than others
2,RA22,4,4,BOGR,4/9/2022,1,0,0,some purple no green
2,RA22,5,5.2,POSE,4/9/2022,4,1.3,75,switched .1 and .2 nails (already reflected in notes from last week)
2,RA22,5,5.1,HECO,4/9/2022,3,0.4,20,"most growth old, about 2 leaves new, switched .1 and .2 nails (already reflected in notes from last week)"
2,RA22,5,F5,PHHO,4/9/2022,4,0.4,80,"phlox, dull green"
2,RA22,5,5,BOGR,4/9/2022,2,0.1,0.1,
2,RA22,6,6.2,POSE,4/9/2022,4,1.2,70,
2,RA22,6,6.1,HECO,4/9/2022,3,0.7,1.5,
2,RA22,6,F6,PHHO,4/9/2022,4,0.4,80,phlox
2,RA22,6,6,BOGR,4/9/2022,2,0.3,0.2,more green than other 2s
2,RA22,7,7.2,POSE,4/9/2022,4,1.7,85,
2,RA22,7,7.1,HECO,4/9/2022,3,0.7,20,
2,RA22,7,F7,PHHO,4/9/2022,4,0.3,70,phlox
2,RA22,7,7,BOGR,4/9/2022,2,0.1,0.1,tiny bit of green at base of purple
2,RA22,8,8.2,POSE,4/9/2022,4,1.4,85,4 b/c some green above some below old
2,RA22,8,8.1,POFE,4/9/2022,3,0.9,40,
2,RA22,8,F8,EROV,4/9/2022,3,0.5,20,succulent? Pale but starting to become light green
2,RA22,8,8,BOGR,4/9/2022,2,0.1,0.1,borderline 1 but seeing green below purple
2,RA22,9,9.1,HECO,4/9/2022,3,0.9,20,mostly old growth
2,RA22,9,9.2,POSE,4/9/2022,3,0.9,50,
2,RA22,9,F9,STAC,4/9/2022,3,0.1,20,unknown sp. Green buds starting to appear (changed from 7 to 3 based on notes from next site)
2,RA22,9,9,BOGR,4/9/2022,1,0,0,bits of green seem to be POSE / ACHY
2,RA22,10,10.2,POSE,4/9/2022,4,1.3,90,
2,RA22,10,10.1,HECO,4/9/2022,3,0.6,20,
2,RA22,10,F10,PHHO,4/9/2022,4,0.3,60,phlox?
2,RA22,10,10,BOGR,4/9/2022,2,0.1,0.1,tiny bit of green emerging
2,RA23,1,1.2,POSE,4/9/2022,5,2.5,85,
2,RA23,1,1.1,HECO,4/9/2022,3,2.3,25,
2,RA23,1,F1,ALDE,4/9/2022,7,0.4,95,yellow flower forb just starting to flower (mustard)
2,RA23,1,1,BOGR,4/9/2022,3,0.3,1,
2,RA23,2,2.2,POSE,4/9/2022,5,2.8,90,
2,RA23,2,2.1,HECO,4/9/2022,3,2.5,40,
2,RA23,2,F2,PHHO,4/9/2022,4,0.5,90,phlox
2,RA23,2,2,BOGR,4/9/2022,2,0.2,0.1,
2,RA23,3,3.1,HECO,4/9/2022,3,3.4,30,HECO or ACHY (check species)
2,RA23,3,3.2,POSE,4/9/2022,5,2.4,90,only old growth that's longer is shoots
2,RA23,3,F3,ALDE,4/9/2022,7,0.9,95,yellow flower forb just starting to flower (mustard)
2,RA23,3,3,BOGR,4/9/2022,3,0.4,1,
2,RA23,4,4.1,HECO,4/9/2022,3,1.6,25,"(check ID, different week 1 to week 2)"
2,RA23,4,4.2,HECO,4/9/2022,3,1.2,60,close to a 4
2,RA23,4,4,BOGR,4/9/2022,3,0.7,10,
2,RA23,4,F4,CRsp,4/9/2022,4,0.7,100,unsure sp.
2,RA23,5,5.1,HECO,4/9/2022,3,2.9,25,
2,RA23,5,5.2,POSE,4/9/2022,4,1.6,90,close to a 5
2,RA23,5,F5,ALDE,4/9/2022,7,0.8,90,"unsure sp., starting to see buds"
2,RA23,5,5,BOGR,4/9/2022,2,0.3,0.1,
2,RA23,6,6.1,HECO,4/9/2022,3,2.3,30,"(check ID, different week 1 to week 2)"
2,RA23,6,6.2,POSE,4/9/2022,4,1.5,70,
2,RA23,6,F6,ALDE,4/9/2022,7,0.5,85,yellow flower forb just starting to flower (mustard)
2,RA23,6,6,BOGR,4/9/2022,2,0.2,0.1,
2,RA23,7,7.1,HECO,4/9/2022,3,2.3,25,"(check ID, different week 1 to week 2)"
2,RA23,7,7.2,POSE,4/9/2022,4,1.5,80,
2,RA23,7,F7,PHHO,4/9/2022,4,0.4,90,
2,RA23,7,7,BOGR,4/9/2022,3,0.3,0.5,
2,RA23,8,8.2,HECO,4/9/2022,3,2.9,20,
2,RA23,8,8.1,HECO,4/9/2022,3,2.6,25,
2,RA23,8,F8,ALDE,4/9/2022,7,0.5,90,yellow flower forb just starting to flower (mustard)
2,RA23,8,8,BOGR,4/9/2022,2,0.3,0.1,
2,RA23,9,9.1,HECO,4/9/2022,3,2,20,
2,RA23,9,9.2,POSE,4/9/2022,5,1.8,85,
2,RA23,9,F9,BOsp,4/9/2022,5,1.8,100,unsure sp.
2,RA23,9,9,BOGR,4/9/2022,2,0.2,0.1,
2,RA23,10,10.1,ACHY,4/9/2022,3,3.8,10,
2,RA23,10,10.2,POSE,4/9/2022,4,3.2,90,
2,RA23,10,F10,PHHO,4/9/2022,4,0.4,85,phlox
2,RA23,10,10,BOGR,4/9/2022,2,0.2,0.1,
2,RA29,1,1.2,POSE,4/9/2022,4,1.6,80,close to a 5 but some new growth shorter than old
2,RA29,1,1.1,HECO,4/9/2022,3,1,15,
2,RA29,1,F1,STAC,4/9/2022,3,0.3,10,"unsure sp., just starting to show green in middle (changed phenological stage of RA22 F9 from 7 to 3 based on seeing this one)"
2,RA29,2,2.1,ACsp,4/9/2022,3,1.5,40,
2,RA29,2,2.2,POSE,4/9/2022,4,1.4,75,
2,RA29,2,F2,STAC,4/9/2022,2,0.1,0.1,"unsure sp., just starting to show green in middle, worse condition than F1"
2,RA29,3,3.2,POSE,4/9/2022,4,1.8,85,
2,RA29,3,3.1,ACsp,4/9/2022,3,1,10,
2,RA29,3,F3,STAC,4/9/2022,3,0.5,40,"same sp. as F1 and F2 but with notably more green. Saw several of this forb with a nice flower, no flower here"
2,RA29,4,4.2,POSE,4/9/2022,4,2,90,
2,RA29,4,4.1,ACsp,4/9/2022,3,1.7,25,
2,RA29,4,F4,ALDE,4/9/2022,3,0.3,5,"succulent, green seems to be just emerging. Yellow flowers forb next to it"
2,RA29,5,5.2,POSE,4/9/2022,4,1.9,90,
2,RA29,5,5.1,ACsp,4/9/2022,3,1.4,30,extremely skimpy
2,RA29,5,F5,ERHO,4/9/2022,4,0.2,50,unsure sp.
2,RA29,6,6.1,ACsp,4/9/2022,3,2.2,50,
2,RA29,6,6.2,POSE,4/9/2022,5,1.8,85,
2,RA29,6,F6,ERCA,4/9/2022,3,0.3,10,a bit more evident green than F4
2,RA29,7,7.1,POSE,4/9/2022,5,2,80,
2,RA29,7,7.2,POSE,4/9/2022,5,1.9,95,
2,RA29,7,F7,LOsp,4/9/2022,5,1.9,80,"flower sp. from yesterday, seek got to genus (Vesper)"
2,RA29,8,8.2,POSE,4/9/2022,4,1.3,80,
2,RA29,8,8.1,ACsp,4/9/2022,3,1.1,30,
2,RA29,8,F8,ERCA,4/9/2022,3,0.2,5,"succulent, mostly purple some faint green, one part dead"
2,RA29,9,9.2,POSE,4/9/2022,4,1.9,90,
2,RA29,9,9.1,ACsp,4/9/2022,3,1.6,20,
2,RA29,10,10.2,POSE,4/9/2022,3,1.9,75,would be 4 if not for long old growth
2,RA29,10,10.1,ACsp,4/9/2022,3,0.3,5,very little new growth
2,RA29,10,F10,STAC,4/9/2022,2,0.1,5,same sp. as F1 with less green
3,RA03,1,1.2,POSE,4/16/2022,5,2,90,maybe a 4
3,RA03,1,1.1,HECO,4/16/2022,3,1.9,35,"(check ID, different week 2 to week 3 but same as week 1)"
3,RA03,1,F1,ANsp,4/16/2022,3,0.3,40,
3,RA03,2,2.2,HECO,4/16/2022,3,2,10,
3,RA03,2,2.1,HECO,4/16/2022,3,1.4,25,
3,RA03,2,F2,PHHO,4/16/2022,4,0.3,85,
3,RA03,3,3.1,POFE,4/16/2022,3,2.3,50,
3,RA03,3,3.2,POSE,4/16/2022,4,1.7,80,(check on sheet and picture)
3,RA03,3,F3,ANsp,4/16/2022,3,0.4,40,(check on sheet and picture)
3,RA03,4,F4,LERE,4/16/2022,4,NA,100,(check on sheet and picture)
3,RA03,4,4.1,ELEL,4/16/2022,3,2.1,40,"(check ID, different week 1, week 2, and week 3)"
3,RA03,4,4.2,POSE,4/16/2022,4,1.8,85,(check on sheet and picture)
3,RA03,5,5.1,POFE,4/16/2022,3,2.8,40,
3,RA03,5,5.2,POFE,4/16/2022,4,1.9,90,maybe a 5
3,RA03,5,F5,PHHO,4/16/2022,3,0.3,50,
3,RA03,6,6.1,ELEL,4/16/2022,3,2.1,5,
3,RA03,6,6.2,POSE,4/16/2022,4,2,70,
3,RA03,6,F6,ERCA,4/16/2022,3,0.4,80,
3,RA03,7,7.2,POSE,4/16/2022,4,1.7,60,maybe a 4
3,RA03,7,7.1,ELEL,4/16/2022,3,1.2,5,
3,RA03,7,F7,LERE,4/16/2022,4,0.9,100,
3,RA03,8,8.1,POFE,4/16/2022,3,2.9,40,
3,RA03,8,8.2,POSE,4/16/2022,4,1.8,85,
3,RA03,8,F8 top,PHLO,4/16/2022,3,0.6,80,
3,RA03,9,9.1,HECO,4/16/2022,3,2.4,15,
3,RA03,9,9.2,POSE,4/16/2022,4,2.3,60,maybe a 5
3,RA03,9,F9,ANsp,4/16/2022,3,1.4,10,
3,RA03,10,10.1,POFE,4/16/2022,3,2.7,30,
3,RA03,10,10.2,POSE,4/16/2022,4,2,85,maybe a 3
3,RA03,10,F10,PHHO,4/16/2022,3,0.4,20,
3,RA05,1,1.1,ELEL,4/17/2022,3,7.6,15,
3,RA05,1,1.2,POSE,4/17/2022,4,2.4,70,
3,RA05,1,F1,PHHO,4/17/2022,1,0,0,nearby showing green
3,RA05,2,2.1,ELEL,4/17/2022,3,2.6,30,
3,RA05,2,2.2,POSE,4/17/2022,4,1.5,80,
3,RA05,2,F2,PHHO,4/17/2022,3,0.3,55,
3,RA05,3,3.1,POSE,4/17/2022,4,2.5,80,
3,RA05,3,3.2,POSE,4/17/2022,4,2,80,
3,RA05,3,F3,EROV,4/17/2022,3,0.5,10,maybe a 2
3,RA05,4,4.1,ACHY,4/17/2022,3,2.6,25,
3,RA05,4,4.2,POSE,4/17/2022,4,1.4,80,
3,RA05,4,F4,PHHO,4/17/2022,3,0.4,80,
3,RA05,5,5.2,POSE,4/17/2022,4,2,60,
3,RA05,5,5.1,POSE,4/17/2022,4,1.9,85,
3,RA05,5,F5,PHHO,4/17/2022,3,0.3,60,
3,RA05,6,6.1,HECO,4/17/2022,3,2.2,20,maybe HECO
3,RA05,6,6.2,POSE,4/17/2022,5,2.2,90,
3,RA05,6,F6,PHHO,4/17/2022,4,0.4,60,
3,RA05,7,7.1,POSE,4/17/2022,4,2.1,70,
3,RA05,7,7.2,POSE,4/17/2022,3,1.5,70,
3,RA05,7,F7,PELA,4/17/2022,4,0.8,90,(Switched to this individual this week)
3,RA05,7,F7,PHHO,4/17/2022,3,0.4,20,
3,RA05,8,8.1,POSE,4/17/2022,5,2.1,85,
3,RA05,8,8.2,POSE,4/17/2022,5,1.1,80,
3,RA05,8,F8,PHHO,4/17/2022,3,0.3,20,
3,RA05,9,9.1,HECO,4/17/2022,3,1.9,15,"(check sp., listed as HECO here, ACHY first two weeks)"
3,RA05,9,9.2,POSE,4/17/2022,3,1.7,75,close to a 4
3,RA05,9,F9,PELA,4/17/2022,3,1,90,
3,RA05,10,10.1,HECO,4/17/2022,3,1.7,20,"(check sp., I think just recorded in incorrect row)"
3,RA05,10,10.2,POSE,4/17/2022,4,1,90,(I think just recorded in wrong row)
3,RA05,10,F10,PELA,4/17/2022,4,0.7,80,(I think just recorded in wrong row)
3,RA17,1,1.1,ELsp,4/17/2022,3,4.2,65,"(check ID, different week 1 to week 3, but same week 2 and week 3)"
3,RA17,1,1.2,HECO,4/17/2022,3,1.5,45,
3,RA17,1,1,BOGR,4/17/2022,3,0.2,1,
3,RA17,1,F1,CRsp,4/17/2022,1,0,0,(ignored this week's data due to next week's realization)
3,RA17,2,2.2,HECO,4/17/2022,4,2.5,75,
3,RA17,2,2.1,HECO,4/17/2022,3,2.1,30,
3,RA17,2,2,BOGR,4/17/2022,3,0.3,5,
3,RA17,2,F2,CRsp,4/17/2022,1,0,0,(ignored this week's data due to next week's realization)
3,RA17,3,3.1,HECO,4/17/2022,3,2.6,50,
3,RA17,3,3.2,HECO,4/17/2022,4,1.7,64,very little old growth
3,RA17,3,3,BOGR,4/17/2022,3,0.3,5,
3,RA17,3,F3,CRsp,4/17/2022,1,0,0,(ignored this week's data due to next week's realization)
3,RA17,4,4.1,HECO,4/17/2022,3,2.5,20,"(check ID, different week 1 and 2 to week 3)"
3,RA17,4,F4,ALDE,4/17/2022,8,2.4,80,
3,RA17,4,4.2,HECO,4/17/2022,3,1.7,45,
3,RA17,4,4,BOGR,4/17/2022,3,0.3,5,
3,RA17,5,5.1,HECO,4/17/2022,3,3.9,50,
3,RA17,5,F5,CYAC,4/17/2022,8,3,90,
3,RA17,5,5.2,HECO,4/17/2022,4,2.4,40,
3,RA17,5,5,BOGR,4/17/2022,3,0.5,5,
3,RA17,6,6.2,HECO,4/17/2022,4,3.9,84,
3,RA17,6,6.1,HECO,4/17/2022,3,3.6,50,
3,RA17,6,6,BOGR,4/17/2022,3,0.3,5,
3,RA17,7,7.1,HECO,4/17/2022,3,3.4,45,
3,RA17,7,7.2,HECO,4/17/2022,4,2.8,80,not much old growth
3,RA17,7,F7,CRsp,4/17/2022,4,2.3,75,(wrote F7 in F6 accidently)
3,RA17,7,7,BOGR,4/17/2022,3,0.5,5,
3,RA17,8,8.1,HECO,4/17/2022,3,3.5,30,"(check ID, different week 1 and 2 to week 3)"
3,RA17,8,8.2,HECO,4/17/2022,4,1.9,80,
3,RA17,8,8,BOGR,4/17/2022,3,0.3,5,
3,RA17,9,9.1,ACHY,4/17/2022,3,3.6,40,"(check ID, different week 1 to 3, weeks 2 and 3 the same)"
3,RA17,9,9.2,HECO,4/17/2022,4,2.6,85,
3,RA17,9,9,BOGR,4/17/2022,3,0.3,5,
3,RA17,10,10.1,HECO,4/17/2022,3,3.5,35,"(check ID, different week 1 to 3, weeks 2 and 3 the same)"
3,RA17,10,F10,CRsp,4/17/2022,4,2.9,95,
3,RA17,10,10.2,HECO,4/17/2022,4,2,20,(double check picture for percent green)
3,RA17,10,10,BOGR,4/17/2022,3,0.3,5,
3,RA18,1,1.2,POSE,4/17/2022,5,1.5,90,
3,RA18,1,1.1,HECO,4/17/2022,3,1.3,10,
3,RA18,1,1,BOGR,4/17/2022,3,0.3,1,
3,RA18,1,F1,ERHO,4/17/2022,3,0.3,10,
3,RA18,2,2.2,POSE,4/17/2022,4,1.9,70,
3,RA18,2,2.1,HECO,4/17/2022,3,1.8,20,
3,RA18,2,F2,ERHO,4/17/2022,3,0.3,10,
3,RA18,2,2,BOGR,4/17/2022,2,0.2,1,
3,RA18,3,3.2,POSE,4/17/2022,4,1.8,75,maybe a 3
3,RA18,3,3.1,HECO,4/17/2022,3,1.5,15,
3,RA18,3,3,BOGR,4/17/2022,3,0.3,1,
3,RA18,3,F3,PHHO,4/17/2022,1,0,0,
3,RA18,4,4.1,ACHY,4/17/2022,3,2.4,25,
3,RA18,4,4.2,POSE,4/17/2022,3,1.7,70,maybe a 4
3,RA18,4,F4,PHHO,4/17/2022,3,0.4,30,
3,RA18,4,4,BOGR,4/17/2022,2,0.2,1,
3,RA18,5,5.1,HECO,4/17/2022,3,2.5,35,
3,RA18,5,5.2,POSE,4/17/2022,4,1.7,80,
3,RA18,5,F5,LERE,4/17/2022,4,1.4,100,
3,RA18,5,5,BOGR,4/17/2022,3,0.3,1,
3,RA18,6,6.1,HECO,4/17/2022,3,2.5,15,
3,RA18,6,6.2,POSE,4/17/2022,5,2.3,90,
3,RA18,6,F6,ASPU,4/17/2022,4,0.4,60,
3,RA18,6,6,BOGR,4/17/2022,2,0.2,1,
3,RA18,7,7.1,HECO,4/17/2022,3,2.4,20,
3,RA18,7,7.2,POSE,4/17/2022,4,1.6,85,
3,RA18,7,F7,PHHO,4/17/2022,4,0.4,60,
3,RA18,7,7,BOGR,4/17/2022,2,0.1,0.5,
3,RA18,8,8.1,HECO,4/17/2022,3,2.7,15,
3,RA18,8,8.2,POSE,4/17/2022,4,1.6,85,
3,RA18,8,F8,ALDE,4/17/2022,7,1.5,60,
3,RA18,8,8,BOGR,4/17/2022,2,0.1,0.1,
3,RA18,9,9.1,sedge,4/17/2022,3,2.4,15,
3,RA18,9,9.2,POSE,4/17/2022,4,1.9,75,
3,RA18,9,9,BOGR,4/17/2022,3,0.3,1,
3,RA18,9,F9,ERHO,4/17/2022,4,0.2,80,
3,RA18,10,F10,LERE,4/17/2022,4,1.8,100,
3,RA18,10,10.1,sedge,4/17/2022,3,1.7,25,
3,RA18,10,10.2,POSE,4/17/2022,5,1.2,85,
3,RA18,10,10,BOGR,4/17/2022,3,0.4,1,
3,RA22,1,1.2,POSE,4/16/2022,4,1.4,80,
3,RA22,1,1.1,HECO,4/16/2022,3,0.8,50,(check on sheet and picture)
3,RA22,1,F1,PHHO,4/16/2022,4,0.4,85,
3,RA22,1,1,BOGR,4/16/2022,2,0.1,0.2,(check on sheet and picture)
3,RA22,2,2.2,ACHY,4/16/2022,3,0.9,40,"lots of (something, check on sheet and picture)"
3,RA22,2,F2,LERE,4/16/2022,4,0.7,100,
3,RA22,2,2.1,HECO,4/16/2022,3,0.5,5,
3,RA22,2,2,BOGR,4/16/2022,1,0,0,
3,RA22,3,3.1,HECO,4/16/2022,3,2.2,50,
3,RA22,3,3.2,POSE,4/16/2022,5,2,90,
3,RA22,3,F3,PHHO,4/16/2022,5,0.3,100,
3,RA22,3,3,BOGR,4/16/2022,2,0.1,0.1,
3,RA22,4,4.1,HECO,4/16/2022,3,1.3,25,
3,RA22,4,4.2,POSE,4/16/2022,4,1.2,90,
3,RA22,4,F4,PHHO,4/16/2022,4,0.5,95,
3,RA22,4,4,BOGR,4/16/2022,1,0,0,"(note says something about purple, difficult to see due to weather damage)"
3,RA22,5,5.2,POSE,4/16/2022,4,1.2,75,maybe a 4
3,RA22,5,5.1,HECO,4/16/2022,3,1,25,
3,RA22,5,F5,PHHO,4/16/2022,4,0.3,80,
3,RA22,5,5,BOGR,4/16/2022,2,0.1,0.1,
3,RA22,6,6.2,POSE,4/16/2022,4,1.3,60,maybe a 4
3,RA22,6,6.1,HECO,4/16/2022,3,0.9,20,
3,RA22,6,F6,PHHO,4/16/2022,4,0.4,80,
3,RA22,6,6,BOGR,4/16/2022,2,0.1,0.1,
3,RA22,7,7.2,POSE,4/16/2022,4,1.5,85,
3,RA22,7,7.1,HECO,4/16/2022,3,1.1,10,
3,RA22,7,F7,PHHO,4/16/2022,4,0.4,60,
3,RA22,7,7,BOGR,4/16/2022,2,0.2,0.1,
3,RA22,8,8.1,POFE,4/16/2022,3,1.8,40,
3,RA22,8,8.2,POSE,4/16/2022,4,1.4,85,
3,RA22,8,F8,EROV,4/16/2022,3,0.3,25,
3,RA22,8,8,BOGR,4/16/2022,2,0.2,0.1,
3,RA22,9,9.1,HECO,4/16/2022,3,1.4,10,
3,RA22,9,9.2,POSE,4/16/2022,3,1.4,75,maybe a 4
3,RA22,9,F9,STAC,4/16/2022,3,0.2,15,
3,RA22,9,9,BOGR,4/16/2022,2,0.1,0.1,
3,RA22,10,10.2,POSE,4/16/2022,5,1.9,95,
3,RA22,10,10.1,HECO,4/16/2022,3,0.9,10,
3,RA22,10,F10,PHHO,4/16/2022,4,0.3,60,
3,RA22,10,10,BOGR,4/16/2022,2,0.1,0.1,
3,RA23,1,1.1,HECO,4/17/2022,3,3.2,25,
3,RA23,1,1.2,POSE,4/17/2022,5,2.5,85,
3,RA23,1,F1,ALDE,4/17/2022,8,1.2,20,
3,RA23,1,1,BOGR,4/17/2022,3,0.3,5,
3,RA23,2,2.1,HECO,4/17/2022,3,2.6,50,
3,RA23,2,2.2,POSE,4/17/2022,5,2.2,90,
3,RA23,2,2,BOGR,4/17/2022,3,0.3,1,
3,RA23,2,F2,PHHO,4/17/2022,4,0.3,90,
3,RA23,3,3.1,HECO,4/17/2022,3,3.6,20,"(check ID, different week 1 to week 3)"
3,RA23,3,3.2,POSE,4/17/2022,5,1.7,85,
3,RA23,3,F3,ALDE,4/17/2022,8,1.3,60,
3,RA23,3,3,BOGR,4/17/2022,3,0.3,1,
3,RA23,4,4.1,HECO,4/17/2022,3,2.3,15,"(check ID, different week 1 to week 3, but same week 2 and week 3)"
3,RA23,4,4.2,HECO,4/17/2022,4,1.7,70,
3,RA23,4,F4,CRsp,4/17/2022,4,1,94,
3,RA23,4,4,BOGR,4/17/2022,3,0.2,0.5,
3,RA23,5,5.1,HECO,4/17/2022,3,3.2,30,
3,RA23,5,5.2,POSE,4/17/2022,4,1.6,90,
3,RA23,5,F5,ALDE,4/17/2022,8,1,95,
3,RA23,5,5,BOGR,4/17/2022,2,0.1,1,
3,RA23,6,6.1,HECO,4/17/2022,3,2.7,30,"(check ID, different week 1 to week 3, but same week 2 and week 3)"
3,RA23,6,6.2,POSE,4/17/2022,4,1.8,85,
3,RA23,6,F6,ALDE,4/17/2022,8,1.5,50,
3,RA23,6,6,BOGR,4/17/2022,3,0.2,5,
3,RA23,7,7.1,HECO,4/17/2022,3,2.7,25,"(check ID, different week 1 to week 3, but same week 2 and week 3)"
3,RA23,7,7.2,POSE,4/17/2022,4,1.7,90,
3,RA23,7,F7,PHHO,4/17/2022,4,0.4,90,
3,RA23,7,7,BOGR,4/17/2022,3,0.2,0.1,
3,RA23,8,8.2,HECO,4/17/2022,3,3.1,25,
3,RA23,8,8.1,HECO,4/17/2022,3,2.7,40,
3,RA23,8,F8,ALDE,4/17/2022,8,1.9,50,
3,RA23,8,8,BOGR,4/17/2022,3,0.3,1,
3,RA23,9,9.2,POSE,4/17/2022,5,2.5,80,maybe a 5
3,RA23,9,9.1,HECO,4/17/2022,3,2.3,20,
3,RA23,9,F9,BOsp,4/17/2022,5,1.6,75,
3,RA23,9,9,BOGR,4/17/2022,3,0.2,5,
3,RA23,10,10.1,ACHY,4/17/2022,3,3.7,10,
3,RA23,10,10.2,POSE,4/17/2022,5,2.7,85,
3,RA23,10,F10,PHHO,4/17/2022,4,0.5,80,
3,RA23,10,10,BOGR,4/17/2022,2,0.1,0.1,
4,RA03,1,1.1,HECO,4/24/2022,3,2.2,60,
4,RA03,1,1.2,POSE,4/24/2022,5,2,95,
4,RA03,1,F1,ANsp,4/24/2022,3,0.5,50,
4,RA03,2,2.2,HECO,4/24/2022,3,3.6,10,
4,RA03,2,2.1,HECO,4/24/2022,3,2.1,30,
4,RA03,2,F2,PHHO,4/24/2022,4,0.3,90,
4,RA03,3,3.1,POFE,4/24/2022,3,2.1,50,
4,RA03,3,3.2,POSE,4/24/2022,4,1.4,80,
4,RA03,3,F3,ANsp,4/24/2022,3,0.2,40,
4,RA03,4,4.1,ELEL,4/24/2022,3,2.1,65,"UNSURE ABOUT SPECIES (check ID, has been different each week)"
4,RA03,4,4.2,POSE,4/24/2022,4,1.8,85,
4,RA03,4,F4,LERE,4/24/2022,4,1.6,100,
4,RA03,5,5.1,POFE,4/24/2022,3,2.7,60,
4,RA03,5,5.2,POFE,4/24/2022,4,2.2,80,
4,RA03,5,F5,PHHO,4/24/2022,3,0.3,60,
4,RA03,6,6.1,ELEL,4/24/2022,3,2.3,30,
4,RA03,6,6.2,POSE,4/24/2022,4,2.3,85,
4,RA03,6,F6,ERCA,4/24/2022,3,0.3,25,
4,RA03,7,7.1,ELEL,4/24/2022,3,3,55,"(check ID, changed ACHY to HECO here)"
4,RA03,7,7.2,POSE,4/24/2022,4,2,85,
4,RA03,7,F7,LERE,4/24/2022,4,1.2,100,
4,RA03,8,8.1,POFE,4/24/2022,3,3,65,
4,RA03,8,8.2,POSE,4/24/2022,4,1.8,80,
4,RA03,8,F8 top,PHLO,4/24/2022,3,1.2,80,
4,RA03,9,9.2,POSE,4/24/2022,5,2.8,80,
4,RA03,9,9.1,HECO,4/24/2022,3,2.7,30,
4,RA03,9,F9,ANsp,4/24/2022,4,1.7,75,
4,RA03,10,10.1,POFE,4/24/2022,3,4.6,75,"(check ID, changed ACHY to HECO here)"
4,RA03,10,10.2,POSE,4/24/2022,4,2.6,80,
4,RA03,10,F10,PHHO,4/24/2022,3,0.4,20,
4,RA05,1,1.2,POSE,4/25/2022,4,2.8,85,close to 5 but tall old grass
4,RA05,1,1.1,ELEL,4/25/2022,3,2.5,10,
4,RA05,1,F1,PHHO,4/25/2022,1,0,0,phlox might be dead. Others around showing green. 3/0.3/70
4,RA05,2,2.1,ELEL,4/25/2022,3,3.2,25,starting to approach a 4
4,RA05,2,2.2,POSE,4/25/2022,4,1.9,90,
4,RA05,2,F2,PHHO,4/25/2022,3,0.3,70,
4,RA05,3,3.1,POSE,4/25/2022,4,2.3,80,
4,RA05,3,3.2,POSE,4/25/2022,4,2.1,70,
4,RA05,3,F3,EROV,4/25/2022,3,0.5,15,
4,RA05,4,4.1,ACHY,4/25/2022,3,2.4,40,
4,RA05,4,4.2,POSE,4/25/2022,4,1.4,75,
4,RA05,4,F4,PHHO,4/25/2022,7,0.4,80,no flowers but signs of buds
4,RA05,5,5.2,POSE,4/25/2022,5,2.1,65,
